date,aud_to_usd,eur_to_usd,nzd_to_usd,gbp_to_usd,brl_to_usd,cad_to_usd,jpy_to_usd,kro_to_usd,chf_to_usd
2012-05-03,0.9747,0.7606,1.2497,0.6179,1.9275,0.9869,80.36,6.7585,0.9138
2012-05-04,0.9814,0.7639,1.2577,0.6193,1.9258,0.9955,79.84,6.8163,0.9176
2012-05-07,0.9803,0.7662,1.2569,0.6176,1.924,0.9938,79.88,6.819,0.9204
2012-05-08,0.9884,0.7683,1.2702,0.6189,1.9365,0.9997,79.79,6.8502,0.9228
2012-05-09,0.9934,0.772,1.274,0.62,1.956,1.2014,79.64,6.871,0.9272
2012-05-10,0.9888,0.7717,1.2705,0.6188,1.9545,1.2015,79.91,6.9286,0.9269
2012-05-11,0.9935,0.773,1.271,0.6219,1.9404,0.9967,79.86,6.9432,0.9283
2012-05-14,1.2002,0.7784,1.2824,0.6205,1.9884,1.2018,79.83,7.0303,0.9349
2012-05-15,1.2023,0.7831,1.2945,0.624,1.9935,1.2029,80.09,7.1303,0.9405
2012-05-16,1.1967,0.7855,1.3055,0.6276,2,1.1999,80.32,7.1545,0.9435
2012-05-17,1.1976,0.7868,1.306,0.632,1.994,1.0162,79.26,7.1988,0.945
2012-05-18,1.0184,0.7861,1.3259,0.6334,2.019,1.0211,79.14,7.1841,0.9442
2012-05-21,1.0149,0.7831,1.3156,0.6333,2.0455,1.0223,79.31,7.1274,0.9406
2012-05-22,1.0128,0.7852,1.3142,0.6339,2.046,1.0191,79.98,7.1153,0.9431
2012-05-23,01.03,0.7956,1.3387,0.6373,2.0675,1.0274,79.33,7.1903,0.9555
2012-05-24,1.0231,0.7947,1.3273,0.637,2.0306,1.0274,79.47,7.1558,0.9558
2012-05-25,1.0227,0.7988,1.3231,0.6391,1.9917,1.0285,79.64,7.1681,0.9592
2012-05-28,ND,ND,ND,ND,ND,ND,ND,ND,ND
2012-05-29,1.0178,0.8008,1.3146,0.6398,1.9973,1.0253,79.44,7.2084,0.9617
2012-05-30,1.0274,0.8061,1.3245,0.6438,2.1995,1.0289,78.93,7.2323,0.9682
2012-05-31,1.0298,0.8088,1.3286,0.6491,2.016,1.0349,78.29,7.2655,0.9713
2012-06-01,1.0322,0.8052,1.3268,0.6501,2.0325,1.0378,78.21,7.2494,0.9671
2012-06-04,1.0289,0.8003,1.3214,0.6501,2.0439,1.0417,78.3,7.1865,0.961
2012-06-05,1.0286,0.8041,1.3252,0.6513,2.0299,1.0414,78.57,7.2235,0.9656
2012-06-06,1.1996,0.7978,1.3019,0.6462,2.017,1.0298,79.11,7.1922,0.9579
2012-06-07,1.1964,0.7957,1.2967,0.6428,2.0325,1.0244,79.67,7.1461,0.9558
2012-06-08,1.0133,0.8012,1.3033,0.648,2.0257,1.0332,79.47,7.1526,0.962
2012-06-11,1.1976,0.7997,1.2933,0.6445,2.0369,1.0281,79.5,7.0997,0.9604
2012-06-12,1.1976,0.8015,1.2893,0.6426,2.0586,1.0269,79.44,7.095,0.9624
2012-06-13,1.2027,0.7939,1.2852,0.6428,2.0628,1.027,79.35,7.0241,0.9533
2012-06-14,1.2011,0.7931,1.2793,0.6438,2.0724,1.0247,79.29,7.0235,0.9525
2012-06-15,0.9943,0.7916,1.2697,0.6388,2.0397,1.0244,78.65,6.9962,0.9506
2012-06-18,0.9913,0.795,1.265,0.6384,2.066,1.0264,78.95,7.0374,0.9547
2012-06-19,0.9808,0.7879,1.2516,0.6356,2.0352,1.0177,78.92,6.9574,0.9461
2012-06-20,0.981,0.7872,1.2553,0.6349,2.0306,1.0193,79.54,6.9518,0.9453
2012-06-21,0.9906,0.7945,1.2617,0.6397,2.0446,1.025,80.18,6.9974,0.9542
2012-06-22,0.9941,0.7971,1.265,0.6418,2.0573,1.0258,80.52,7.0167,0.9572
2012-06-25,1.2019,0.8013,1.2724,0.6429,2.0745,1.0301,79.5,7.0877,0.9621
2012-06-26,0.9954,0.8019,1.2642,0.6402,2.0735,1.0264,79.46,7.0828,0.963
2012-06-27,0.993,0.8028,1.2649,0.6431,2.0791,1.0258,79.83,7.0687,0.9642
2012-06-28,0.9975,0.8043,1.2719,0.645,2.0904,1.0331,79.35,7.0666,0.9661
2012-06-29,0.9769,0.7894,1.2458,0.6375,2.009,1.019,79.81,6.9123,0.9485
2012-07-02,0.9767,0.7947,1.2458,0.6378,1.9887,1.0193,79.42,6.9189,0.9544
2012-07-03,0.9714,0.7924,1.2408,0.6369,1.9968,1.0123,79.77,6.9263,0.9517
2012-07-04,ND,ND,ND,ND,ND,ND,ND,ND,ND
2012-07-05,0.9717,0.8075,1.2425,0.6439,2.0271,1.013,79.95,6.9619,0.9698
2012-07-06,0.9816,0.8141,1.2555,0.646,2.0369,1.0198,79.61,7.0284,0.9777
2012-07-09,0.9827,0.8131,1.2571,0.6449,2.0311,1.021,79.66,7.0114,0.9764
2012-07-10,0.9787,0.816,1.2549,0.6449,2.0343,1.0202,79.44,6.9778,0.9798
2012-07-11,0.9754,0.8167,1.2527,0.6438,2.0367,1.0195,79.7,6.9965,0.9808
2012-07-12,0.9871,0.8197,1.2661,0.6483,2.0477,1.0215,79.29,7.0341,0.9843
2012-07-13,0.9792,0.8175,1.2583,0.6431,2.0376,1.0151,79.2,7.032,0.9817
2012-07-16,0.9769,0.8152,1.2545,0.6396,2.0391,1.0156,78.8,7.0411,0.9791
2012-07-17,0.9727,0.8174,1.2568,0.6405,2.0327,1.0141,79.04,6.9956,0.9818
2012-07-18,0.9665,0.8156,1.2514,0.6395,2.0214,1.0112,78.79,6.9406,0.9795
2012-07-19,0.9594,0.8159,1.245,0.6362,2.0212,1.1976,78.6,6.9326,0.9798
2012-07-20,0.9631,0.8213,1.2513,0.6398,2.0217,1.0113,78.49,6.928,0.9863
2012-07-23,0.9737,0.8247,1.2673,0.6447,2.0393,1.0172,78.38,6.967,0.9904
2012-07-24,0.9753,0.829,1.2697,0.6443,2.0428,1.0207,78.19,6.9793,0.9957
2012-07-25,0.9732,0.8243,1.2724,0.646,2.0381,1.0181,78.21,6.98,0.9899
2012-07-26,0.9625,0.8143,1.2477,0.6376,2.0268,1.0101,78.24,6.8726,0.978
2012-07-27,0.9578,0.8084,1.2382,0.6358,2.0138,1.1959,78.55,6.8516,0.9709
2012-07-30,0.9534,0.8163,1.2369,0.6372,2.0354,1.1933,78.2,6.7956,0.9804
2012-07-31,0.9504,0.812,1.2323,0.6375,2.0514,1.2014,78.1,6.787,0.9753
2012-08-01,0.9508,0.8131,1.2309,0.6412,2.0384,1.2017,78.19,6.7602,0.9767
2012-08-02,0.9568,0.8231,1.2361,0.6452,2.0514,1.1961,78.22,6.8218,0.9886
2012-08-03,0.9464,0.8071,1.2198,0.639,2.0237,0.9986,78.6,6.7119,0.9697
2012-08-06,0.9442,0.805,1.2168,0.64,2.026,0.9988,78.17,6.7051,0.9669
2012-08-07,0.946,0.805,1.2234,0.6387,2.027,0.9964,78.71,6.7024,0.9672
2012-08-08,0.9458,0.8088,1.2261,0.6386,2.0228,0.9946,78.44,6.6843,0.9714
2012-08-09,0.9463,0.8145,1.233,0.6401,2.0175,0.9923,78.64,6.7026,0.9781
2012-08-10,0.9462,0.8131,1.2306,0.6378,2.015,0.9917,78.24,6.656,0.9764
2012-08-13,0.9517,0.8104,1.2373,0.6373,2.0279,0.9933,78.34,6.6952,0.9733
2012-08-14,0.9518,0.8111,1.2387,0.6373,2.0256,0.9914,78.82,6.6906,0.9742
2012-08-15,0.9516,0.8138,1.2387,0.6375,2.023,0.989,78.89,6.6895,0.9774
2012-08-16,0.9519,0.8093,1.2349,0.6354,2.0203,0.9881,79.25,6.6941,0.9719
2012-08-17,0.959,0.812,1.2376,0.6371,2.0176,0.9883,79.5,6.6915,0.9752
2012-08-20,0.9563,0.8102,1.2344,0.6367,2.0196,0.989,79.41,6.668,0.973
2012-08-21,0.953,0.8018,1.2315,0.6334,2.0171,0.9864,79.43,6.6537,0.963
2012-08-22,0.9573,0.8018,1.2349,0.6329,2.0206,0.9928,79.19,6.6662,0.9628
2012-08-23,0.9543,0.7947,1.2252,0.6296,2.0242,0.9928,78.46,6.6023,0.9542
2012-08-24,0.9605,0.7979,1.2321,0.6323,2.0213,0.9919,78.65,6.5906,0.9581
2012-08-27,0.9627,0.7991,1.2349,0.6329,2.0301,0.9892,78.67,6.5873,0.9597
2012-08-28,0.9631,0.7959,1.2412,0.6318,2.0492,0.9864,78.5,6.6032,0.9558
2012-08-29,0.9647,0.7976,1.2463,0.6314,2.048,0.9873,78.72,6.658,0.9578
2012-08-30,0.9708,0.8002,1.252,0.6332,2.0463,0.9925,78.55,6.6916,0.9608
2012-08-31,0.9677,0.795,1.2442,0.6304,2.0301,0.9862,78.3,6.6176,0.9546
2012-09-03,ND,ND,ND,ND,ND,ND,ND,ND,ND
2012-09-04,0.9775,0.7958,1.2594,0.6294,2.042,0.9862,78.35,6.7102,0.9558
2012-09-05,0.9809,0.7935,1.2575,0.6287,2.0385,0.9901,78.34,6.7253,0.9548
2012-09-06,0.972,0.792,1.2475,0.6281,2.033,0.9824,78.96,6.745,0.9539
2012-09-07,0.9625,0.7815,1.2326,0.6244,2.0274,0.9777,78.14,6.6144,0.9452
2012-09-10,0.965,0.7816,1.2329,0.6246,2.0225,0.9761,78.24,6.6103,0.9438
2012-09-11,0.9577,0.7777,1.2222,0.6222,2.0209,0.9723,77.78,6.606,0.9387
2012-09-12,0.9567,0.7756,1.2203,0.6207,2.0191,0.9756,77.86,6.5769,0.9376
2012-09-13,0.957,0.7745,1.2143,0.6202,2.025,0.9754,77.41,6.6182,0.9395
2012-09-14,0.9469,0.7609,1.2061,0.6156,2.0172,0.971,78.22,6.5459,0.925
2012-09-17,0.9533,0.7619,1.2086,0.6149,02.03,0.9723,78.68,6.5825,0.9266
2012-09-18,0.9573,0.7662,1.2077,0.6153,2.0251,0.9743,78.59,6.5643,0.9288
2012-09-19,0.9542,0.7654,1.207,0.6166,2.0218,0.9747,78.4,6.5018,0.9266
2012-09-20,0.9606,0.7723,1.2099,0.6174,2.0237,0.9775,78.3,6.5357,0.9336
2012-09-21,0.9552,0.7698,1.2041,0.6153,2.023,0.9757,78.17,6.562,0.9327
2012-09-24,0.96,0.7747,1.2168,0.6173,2.0245,0.98,77.9,6.5741,0.9371
2012-09-25,0.9574,0.7725,1.2086,0.6161,2.0244,0.977,77.91,6.541,0.9348
2012-09-26,0.9655,0.7781,1.2149,0.6194,2.0338,0.9845,77.78,6.6032,0.9401
2012-09-27,0.9579,0.7768,1.2019,0.6166,2.0307,0.9812,77.62,6.5421,0.9388
2012-09-28,0.9626,0.7778,1.2058,0.6199,2.0277,0.9837,77.92,6.5649,0.94
2012-10-01,0.9639,0.7752,1.2064,0.6195,2.0254,0.9827,78,6.5751,0.9376
2012-10-02,0.9716,0.7721,1.2035,0.6178,2.026,0.9827,78.01,6.5902,0.9342
2012-10-03,0.9787,0.7747,1.2191,0.622,2.0244,0.987,78.57,6.683,0.9382
2012-10-04,0.9776,0.7692,1.2209,0.6186,2.021,0.9821,78.44,6.6165,0.9316
2012-10-05,0.9787,0.7658,1.2149,0.6174,2.0273,0.9763,78.66,6.5826,0.9284
2012-10-08,ND,ND,ND,ND,ND,ND,ND,ND,ND
2012-10-09,0.9815,0.7766,1.2243,0.6255,2.0354,0.9787,78.23,6.6951,0.94
2012-10-10,0.9764,0.7759,1.2229,0.6247,2.0399,0.9786,78.26,6.6934,0.9392
2012-10-11,0.9746,0.7735,1.2232,0.6239,2.036,0.9785,78.44,6.6952,0.9353
2012-10-12,0.9777,0.7724,1.2231,0.6221,2.0436,0.9797,78.31,6.6991,0.9334
2012-10-15,0.9761,0.7722,1.2212,0.6223,2.0355,0.9783,78.76,6.6614,0.933
2012-10-16,0.9737,0.7671,1.229,0.6211,2.0326,0.9854,78.92,6.615,0.9273
2012-10-17,0.9634,0.7614,1.2168,0.6186,2.0323,0.9795,78.74,6.5892,0.9217
2012-10-18,0.9618,0.763,1.216,0.6195,2.028,0.9811,79.24,6.5484,0.9225
2012-10-19,0.9682,0.7679,1.2253,0.6249,2.0269,0.993,79.26,6.5684,0.9286
2012-10-22,0.9692,0.7655,1.2231,0.6239,2.024,0.9938,79.84,6.589,0.9263
2012-10-23,0.9757,0.771,1.2323,0.6277,2.0284,0.9934,79.79,6.649,0.9328
2012-10-24,0.9676,0.7724,1.2265,0.6244,2.0267,0.9945,79.82,6.6993,0.9342
2012-10-25,0.9663,0.7717,1.2182,0.6204,2.0254,0.9942,80.04,6.7023,0.9336
2012-10-26,0.9654,0.7729,1.2157,0.6212,2.025,0.999,79.63,6.7014,0.9348
2012-10-29,0.9681,0.7748,1.2212,0.624,2.0295,1.2003,79.81,6.6713,0.9366
2012-10-30,0.9643,0.7705,1.2189,0.6218,2.031,0.9992,79.58,6.6208,0.9309
2012-10-31,0.9643,0.7717,1.2165,0.6207,2.0298,0.9994,79.94,6.6348,0.9311
2012-11-01,0.9614,0.773,1.2101,0.6195,2.0304,0.9973,80.14,6.658,0.9326
2012-11-02,0.9646,0.7783,1.2105,0.6236,2.0304,0.9962,80.53,6.6892,0.9396
2012-11-05,0.9643,0.7819,1.2117,0.6259,2.0344,0.9965,80.17,6.6884,0.9434
2012-11-06,0.958,0.7802,1.2082,0.6256,2.033,0.9936,80.28,6.6875,0.9424
2012-11-07,0.9608,0.7838,1.2114,0.626,2.0335,0.9971,79.85,6.6901,0.9454
2012-11-08,0.9589,0.7849,1.2234,0.6258,2.0397,0.9985,79.74,6.6959,0.9462
2012-11-09,0.962,0.7865,1.2273,0.6285,2.0475,1.2007,79.46,6.7349,0.9483
2012-11-12,ND,ND,ND,ND,ND,ND,ND,ND,ND
2012-11-13,0.9584,0.7864,1.2201,0.6295,2.0638,1.2015,79.42,6.778,0.947
2012-11-14,0.9618,0.7849,1.232,0.631,2.068,1.2017,80.2,6.7802,0.945
2012-11-15,0.9695,0.7823,1.2353,0.6303,2.0663,1.2024,81.16,6.7557,0.9418
2012-11-16,0.9692,0.7865,1.2358,0.6303,2.0781,1.2029,81.28,6.8019,0.9472
2012-11-19,0.961,0.7809,1.2222,0.6286,2.0725,0.9963,81.18,6.7388,0.9404
2012-11-20,0.9631,0.7804,1.2264,0.6279,02.08,0.9969,81.72,6.7696,0.9403
2012-11-21,0.9667,0.7803,1.232,0.6275,2.0962,0.998,82.36,6.7357,0.9394
2012-11-22,ND,ND,ND,ND,ND,ND,ND,ND,ND
2012-11-23,0.9568,0.7717,1.2136,0.6238,2.0872,0.9927,82.34,6.6287,0.9296
2012-11-26,0.9569,0.7712,1.2165,0.6245,2.0838,0.9949,82.11,6.6092,0.9284
2012-11-27,0.9559,0.7728,1.2179,0.6239,2.075,0.9936,82.23,6.6787,0.931
2012-11-28,0.9551,0.7738,1.2152,0.6251,02.09,0.9927,81.84,6.6604,0.9313
2012-11-29,0.9594,0.772,1.2171,0.624,2.1028,0.9928,82.06,6.678,0.9293
2012-11-30,0.9589,0.7686,1.2194,0.6239,2.1118,0.9931,82.54,6.6594,0.9264
2012-12-03,0.9585,0.7653,1.2167,0.621,2.1141,0.9929,82.24,6.6249,0.925
2012-12-04,0.9545,0.7645,1.2132,0.6212,2.1133,0.9926,81.86,6.6008,0.9272
2012-12-05,0.956,0.7647,1.2114,0.621,2.1005,0.9913,82.4,6.5898,0.9262
2012-12-06,0.9532,0.7711,1.2012,0.6224,2.079,0.9909,82.29,6.6381,0.933
2012-12-07,0.9537,0.7727,1.2008,0.6238,02.08,0.989,82.37,6.6652,0.9333
2012-12-10,0.9531,0.7734,1.1986,0.6224,2.0815,0.9871,82.37,6.692,0.933
2012-12-11,0.9508,0.7697,1.1932,0.621,2.0785,0.9867,82.42,6.6408,0.9333
2012-12-12,0.9489,0.767,1.1889,0.6199,2.0791,0.9854,83.1,6.661,0.9286
2012-12-13,0.9498,0.7647,1.1848,0.62,2.079,0.9845,83.54,6.667,0.9243
2012-12-14,0.9474,0.7614,1.1839,0.6196,2.0827,0.986,83.52,6.6716,0.9196
2012-12-17,0.948,0.7594,1.1843,0.6172,2.093,0.9841,83.7,6.6412,0.9174
2012-12-18,0.9499,0.7562,1.1875,0.6152,2.0852,0.9852,84,6.5954,0.913
2012-12-19,0.9527,0.7541,1.195,0.6144,2.0747,0.9868,84.32,6.5457,0.9115
2012-12-20,0.9544,0.7562,1.2,0.6147,2.0596,0.9882,84.33,6.5131,0.913
2012-12-21,0.9597,0.7595,1.2129,0.6185,2.0767,0.9941,84.1,6.5337,0.9172
2012-12-24,0.9643,0.7588,1.2157,0.6206,2.079,0.9913,84.81,6.5557,0.9161
2012-12-25,ND,ND,ND,ND,ND,ND,ND,ND,ND
2012-12-26,0.9662,0.756,1.2256,0.6204,2.0495,0.9945,85.62,6.5092,0.9128
2012-12-27,0.9653,0.756,1.2235,0.6209,2.0517,0.9949,86.06,6.5091,0.9138
2012-12-28,0.963,0.7564,1.2182,0.6189,2.0445,0.9951,86.12,6.5099,0.913
2012-12-31,0.9622,0.7584,1.2096,0.6149,2.0476,0.9958,86.64,6.5074,0.9155
2013-01-01,ND,ND,ND,ND,ND,ND,ND,ND,ND
2013-01-02,0.9531,0.7579,1.2002,0.6152,2.0425,0.9859,87.1,6.4851,0.9166
2013-01-03,0.951,0.7628,1.2011,0.6192,2.036,0.9853,86.92,6.506,0.9222
2013-01-04,0.9566,0.7665,1.207,0.6236,2.035,0.9856,88.14,6.5518,0.9262
2013-01-07,0.9543,0.7634,1.1975,0.6219,2.026,0.9859,87.68,6.5081,0.9227
2013-01-08,0.9537,0.7652,1.1982,0.6234,2.0393,0.9871,87.31,6.549,0.925
2013-01-09,0.9508,0.7646,1.1908,0.6241,2.0384,0.9867,87.9,6.5568,0.9244
2013-01-10,0.9453,0.7564,1.1868,0.6202,2.0325,0.9859,88.16,6.5066,0.9162
2013-01-11,0.9489,0.7489,1.1946,0.62,2.0375,0.9842,89.22,6.466,0.912
2013-01-14,0.9469,0.748,1.1906,0.622,2.0301,0.9841,89.34,6.4453,0.9174
2013-01-15,0.9471,0.7495,1.1922,0.6215,2.0375,0.9839,88.65,6.4911,0.9275
2013-01-16,0.9467,0.7516,1.1892,0.6246,2.0405,0.985,88.64,6.501,0.9313
2013-01-17,0.9488,0.7487,1.1891,0.6254,2.0425,0.9853,89.41,6.4916,0.9331
2013-01-18,0.9528,0.7517,1.1975,0.6299,2.0441,0.9937,89.9,6.5329,0.9346
2013-01-21,ND,ND,ND,ND,ND,ND,ND,ND,ND
2013-01-22,0.9472,0.7517,1.1903,0.6304,2.0478,0.9934,88.62,6.5131,0.9278
2013-01-23,0.9474,0.7514,1.1857,0.631,2.0375,0.9986,88.44,6.5316,0.9295
2013-01-24,0.9554,0.7475,1.1919,0.6334,2.0285,1.2024,90.04,6.4895,0.9288
2013-01-25,0.9596,0.7432,1.1942,0.633,2.029,1.1978,91.04,6.4602,0.9252
2013-01-28,0.9614,0.743,1.2039,0.6375,2.2028,1.007,90.73,6.4167,0.9272
2013-01-29,0.9555,0.7416,1.1939,0.6349,1.9893,1.2029,90.65,6.3789,0.9216
2013-01-30,0.9595,0.7372,1.2034,0.6332,1.986,1.1933,91.05,6.3476,0.9124
2013-01-31,0.9585,0.7362,1.1909,0.6307,1.9875,0.9992,91.28,6.3533,0.9093
2013-02-01,0.9604,0.7304,1.1815,0.6352,1.981,0.9987,92.54,6.2904,0.903
2013-02-04,0.9595,0.7393,1.1823,0.6354,1.9913,0.9976,92.57,6.3201,0.9087
2013-02-05,0.9626,0.737,1.1844,0.6389,1.984,0.9972,93.34,6.3336,0.9084
2013-02-06,0.9688,0.7392,1.1864,0.6388,1.9847,0.9959,93.56,6.3561,0.91
2013-02-07,0.9723,0.7473,1.2044,0.6365,1.9708,0.9992,93.24,6.4304,0.9176
2013-02-08,0.9691,0.7482,1.1972,0.6324,1.9725,1.2021,92.72,6.4443,0.9183
2013-02-11,0.9722,0.7455,1.1946,0.6382,1.9724,1.1964,93.44,6.3891,0.9186
2013-02-12,0.9701,0.7435,1.1875,0.6388,1.968,1.2029,93.14,6.3554,0.9172
2013-02-13,0.9667,0.7436,1.1895,0.6433,1.9663,1.002,93.39,6.288,0.9182
2013-02-14,0.9663,0.75,1.1804,0.6451,1.959,1.2007,93.1,6.329,0.9232
2013-02-15,0.9705,0.7484,1.1825,0.6444,1.9615,1.1969,93.64,6.3183,0.9226
2013-02-18,ND,ND,ND,ND,ND,ND,ND,ND,ND
2013-02-19,0.9662,0.747,1.1788,0.648,1.9564,1.0117,93.54,6.3096,0.922
2013-02-20,0.9722,0.7491,1.195,0.6536,1.9605,1.0162,93.53,6.3136,0.9241
2013-02-21,0.9755,0.7573,1.1976,0.6552,1.9727,1.0184,92.96,6.4082,0.9317
2013-02-22,0.9692,0.7595,1.193,0.6555,1.971,1.0222,93.35,6.4384,0.9314
2013-02-25,0.9724,0.7592,1.1933,0.6617,1.9688,1.0264,93.35,6.4319,0.9314
2013-02-26,0.9796,0.766,1.2124,0.6612,1.9905,1.0279,91.38,6.4764,0.9326
2013-02-27,0.9802,0.7631,1.2145,0.6608,1.9776,1.0249,91.88,6.4514,0.931
2013-02-28,0.9765,0.7646,1.2069,0.6582,1.9767,1.0286,92.36,6.4518,0.9336
2013-03-01,0.9794,0.7699,1.2124,0.6652,1.9829,1.0285,93.38,6.4531,0.9448
2013-03-04,0.9839,0.7695,1.2149,0.663,1.9798,1.0298,93.32,6.4349,0.9423
2013-03-05,0.9768,0.7681,1.2054,0.6623,1.9654,1.0289,93.39,6.3917,0.9433
2013-03-06,0.9758,0.7698,1.206,0.6651,1.9667,1.0314,93.64,6.4095,0.947
2013-03-07,0.9744,0.7635,1.2092,0.6652,1.9595,1.0303,95,6.3412,0.9432
2013-03-08,0.9778,0.7697,1.2194,0.67,1.948,1.0273,96,6.4007,0.9535
2013-03-11,0.9743,0.7684,1.212,0.6712,1.9593,1.0268,96.12,6.4013,0.9496
2013-03-12,0.9693,0.7679,1.2112,0.6722,1.962,1.0259,95.96,6.3674,0.9472
2013-03-13,0.9714,0.7723,1.2134,0.67,1.9615,1.0272,96,6.423,0.9518
2013-03-14,0.9627,0.7708,1.2191,0.6649,1.9665,1.0263,96.16,6.4522,0.9512
2013-03-15,0.9617,0.7648,1.2096,0.6612,1.9755,1.0202,95.26,6.3968,0.9396
2013-03-18,0.9622,0.7718,1.2129,0.6617,1.9865,1.0218,94.92,6.4349,0.9449
2013-03-19,0.965,0.7759,1.2137,0.6615,1.9874,1.0272,94.85,6.4604,0.946
2013-03-20,0.9626,0.7722,1.2164,0.6608,1.9865,1.0268,95.51,6.4635,0.9439
2013-03-21,0.9579,0.7735,1.2008,0.6588,1.9934,1.0239,95.06,6.4769,0.9454
2013-03-22,0.9572,0.7695,1.1973,0.6562,2.017,1.0224,94.48,6.484,0.9402
2013-03-25,0.9568,0.7763,1.198,0.6586,2.0136,1.0217,94.34,6.5229,0.9473
2013-03-26,0.9538,0.7777,1.1933,0.6598,2.1967,1.0167,94.22,6.4969,0.9484
2013-03-27,0.9583,0.7824,1.1963,0.6617,2.0133,1.0169,94.38,6.5152,0.9534
2013-03-28,0.959,0.7787,1.193,0.6586,2.016,1.0155,94.02,6.5015,0.9468
2013-03-29,0.9607,0.7803,1.1962,0.6582,2.021,1.0174,94.16,6.528,0.949
2013-04-01,0.9596,0.7778,1.1937,0.6565,2.018,1.0166,93.3,6.5094,0.946
2013-04-02,0.9563,0.7791,1.1868,0.6617,2.0175,1.0147,93.43,6.4765,0.9485
2013-04-03,0.9541,0.7784,1.1846,0.6605,2.0235,1.0134,92.96,6.4989,0.9451
2013-04-04,0.9618,0.778,1.1932,0.658,2.018,1.0139,96.12,6.5565,0.9458
2013-04-05,0.9629,0.7676,1.1875,0.6521,1.9925,1.019,96.86,6.4423,0.9324
2013-04-08,0.9626,0.7688,1.1829,0.6554,1.989,1.0199,98.9,6.419,0.9346
2013-04-09,0.9533,0.7638,1.1748,0.6529,1.9865,1.0162,99.02,6.3896,0.9317
2013-04-10,0.9489,0.7657,1.1673,0.653,1.9765,1.0148,99.61,6.3894,0.9333
2013-04-11,0.9466,0.762,1.1561,0.6492,1.972,1.0107,99.42,6.3406,0.9294
2013-04-12,0.9521,0.7637,1.1666,0.6505,1.969,1.0134,98.98,6.3627,0.929
2013-04-15,0.9622,0.7644,1.1783,0.6527,1.9755,1.0208,98,6.3783,0.9303
2013-04-16,0.9647,0.761,1.1781,0.6529,1.9965,1.0226,97.86,6.3789,0.9256
2013-04-17,0.9703,0.7663,1.1825,0.6555,2,1.0263,97.74,6.4979,0.9306
2013-04-18,0.9708,0.765,1.1874,0.6544,2.018,1.0257,98.22,6.5285,0.9306
2013-04-19,0.9712,0.7653,1.1854,0.6556,2.1975,1.0264,99.28,6.5288,0.9324
2013-04-22,0.9751,0.7663,1.1896,0.6552,2.0138,1.0262,99.29,6.5296,0.9349
2013-04-23,0.9745,0.7685,1.1892,0.655,2.0145,1.0259,99.43,6.6267,0.9427
2013-04-24,0.975,0.7694,1.1827,0.6554,2.0225,1.027,99.39,6.6347,0.9484
2013-04-25,0.9701,0.769,1.1741,0.6479,2.0115,1.0193,99.42,6.6155,0.9455
2013-04-26,0.9732,0.7678,1.1752,0.646,2.2016,1.017,97.84,6.5722,0.9414
2013-04-29,0.9664,0.7639,1.1675,0.6453,2.2015,1.0138,98.09,6.5487,0.937
2013-04-30,0.9641,0.7594,1.1655,0.6435,1.999,1.1972,97.52,6.4817,0.9298
2013-05-01,0.9723,0.758,1.1773,0.6419,2.1965,1.1983,97.28,6.4734,0.9268
2013-05-02,0.9747,0.7653,1.1769,0.6444,2.0128,1.1983,97.96,6.53,0.9348
2013-05-03,0.9696,0.7627,1.1712,0.6425,2.1998,1.1977,99.1,6.4944,0.934
2013-05-06,0.9758,0.7653,1.1752,0.6436,2.012,1.1974,99.35,6.5375,0.9393
2013-05-07,0.9841,0.7642,1.1844,0.6465,2.1986,1.1951,99,6.5218,0.9402
2013-05-08,0.982,0.7589,1.1913,0.6425,2.2003,1.2023,98.9,6.4925,0.9349
2013-05-09,0.9812,0.7631,1.184,0.6451,2.001,1.2026,99.29,6.5058,0.9406
2013-05-10,1.2013,0.7719,1.2086,0.6521,2.0275,1.0123,101.74,6.6185,0.9594
2013-05-13,1.1935,0.7704,1.2129,0.654,2.0163,1.0108,101.84,6.6067,0.9576
2013-05-14,1.1998,0.7711,1.2174,0.6554,2.1954,1.0149,102.18,6.644,0.9602
2013-05-15,1.0117,0.7778,1.216,0.658,2.028,1.0173,102.44,6.6792,0.968
2013-05-16,1.0156,0.7753,1.221,0.6535,2.0244,1.0162,102.22,6.6465,0.9618
2013-05-17,1.027,0.7802,1.2373,0.6591,2.0364,1.0268,102.98,6.7003,0.9731
2013-05-20,1.0217,0.7773,1.2265,0.6569,2.0357,1.0272,102.54,6.6588,0.9675
2013-05-21,1.0204,0.7746,1.2253,0.6592,2.0373,1.0277,102.36,6.624,0.968
2013-05-22,1.0324,0.7774,1.237,0.665,2.0398,1.0331,103.52,6.6328,0.9814
2013-05-23,1.0247,0.7726,1.2246,0.6614,2.0526,1.0315,101.66,6.64,0.9668
2013-05-24,1.0336,0.774,1.2349,0.6611,2.0516,1.0322,100.98,6.6503,0.9621
2013-05-27,ND,ND,ND,ND,ND,ND,ND,ND,ND
2013-05-28,1.0371,0.777,1.2355,0.664,2.0679,1.0371,102.07,6.6913,0.9734
2013-05-29,1.0382,0.7726,1.2299,0.6613,2.0973,1.0369,100.91,6.6492,0.9613
2013-05-30,1.035,0.7668,1.2382,0.6576,2.1095,1.0309,101.06,6.5622,0.9558
2013-05-31,1.0408,0.7699,1.2542,0.6585,2.1217,1.0337,100.83,6.6221,0.9583
